Feature ID	Taxon	Confidence
cdf98e6f5275cc9219f2f330163f4878	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9999828044768697
d3efd0fd150eacad2b8c9d36896e8e7d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999947322428
1db6c6b85fab4348b50d2a8295aab847	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus; s__Brevibacillus_fluminis	0.9543788679194137
bb3ba3868c59708c09d2d03930b7e314	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9128233721833838
e67f33766b5cc9a84556baa86ffe28ad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Chujaibacter	0.8398687521131657
edc1ff93ae4019284653a47523a23bee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia	0.7219689061100163
9bc666bb3b12dc27ffd10641387dc3df	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9952858893861
8404b4ab0deeff4f76530bcec1d641bd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9136089403529122
48692fa0de4376e28469b3309ef24b49	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9998932275624938
ce8cc6c6a73ef6d2e459eab33c97d318	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9992619522227295
45b2840bec966ac2621fe3a8c7a50af4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9999828730143252
3086bc502b8e8eb2e1480778186f354c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84	0.9788492374855168
b61554314c528b5c82d3c2fc1d0fd204	d__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__JG30-KF-AS9; g__JG30-KF-AS9; s__uncultured_bacterium	0.9983706712684273
f40f45622b1589a839c669ff8081731f	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)	0.9278335885438171
5f6ab2a6248c9eeef40fef504d85531b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Enhydrobacter_aerosaccus	0.7526243398393748
76dc34e38754d23fcc76abb105d7fec5	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales	0.9996820304530996
